timestamp,user_id,ip_address,region,device_type,product_id,event_type,login_status,response_time,anomaly_type
2025-09-07 04:35:11.948143,U024,38.250.141.141,South,Tablet,P030,view,success,1.51,normal
2025-09-09 06:58:11.948143,U151,44.68.163.52,East,Mobile,P048,view,success,0.19,normal
2025-09-15 23:08:11.948143,U171,25.16.165.140,West,Desktop,P024,login,success,1.57,normal
2025-09-16 09:06:11.948143,U043,229.193.208.31,West,Mobile,P023,view,success,1.75,normal
2025-09-27 12:59:11.948143,U084,230.112.63.77,West,Mobile,P027,view,success,0.89,normal
2025-09-23 02:45:11.948143,U143,112.3.235.226,North,Desktop,P027,view,success,0.7,normal
2025-09-16 04:43:11.948143,U101,29.32.114.151,East,Desktop,P036,purchase,success,1.85,normal
2025-09-17 09:03:11.948143,U186,118.96.74.130,North,Desktop,P050,login,failed,0.12,normal
2025-09-18 01:51:11.948143,U121,204.231.105.210,West,Desktop,P046,view,success,0.89,normal
2025-09-16 15:54:11.948143,U121,102.7.204.58,West,Desktop,P049,login,success,1.3,normal
2025-09-06 23:20:11.948143,U003,114.117.210.134,South,Mobile,P026,view,success,0.75,normal
2025-09-27 07:39:11.948143,U175,81.175.236.229,West,Mobile,P010,view,success,1.69,normal
2025-09-20 10:34:11.948143,U072,131.213.102.37,West,Desktop,P013,login,failed,0.79,normal
2025-09-22 15:46:11.948143,U043,206.55.143.19,East,Mobile,P028,click,success,1.05,normal
2025-10-01 19:03:11.948143,U122,125.91.79.82,South,Mobile,P037,login,failed,0.36,normal
2025-09-29 13:28:11.948143,U193,44.244.70.69,West,Mobile,P006,click,success,1.76,normal
2025-09-30 20:46:11.948143,U009,31.99.249.22,West,Mobile,P026,purchase,success,0.7,normal
2025-09-27 09:14:11.948143,U083,7.68.71.252,South,Desktop,P048,purchase,success,0.39,normal
2025-09-17 22:43:11.948143,U137,50.35.168.48,South,Desktop,P043,view,success,0.43,normal
2025-09-13 15:38:11.948143,U139,87.11.229.64,North,Mobile,P001,login,failed,1.04,normal
2025-09-25 08:34:11.948143,U011,115.162.65.96,West,Mobile,P027,view,success,0.74,normal
2025-09-27 22:30:11.948143,U136,31.44.75.58,South,Tablet,P047,click,success,1.9,normal
2025-09-16 17:10:11.948143,U014,229.175.84.2,West,Tablet,P029,purchase,success,0.86,normal
2025-09-12 00:27:11.948143,U184,31.105.236.140,North,Tablet,P037,login,success,1.38,normal
2025-09-08 08:32:11.948143,U173,191.221.9.198,South,Mobile,P024,purchase,success,0.51,normal
2025-09-06 17:14:11.948143,U155,189.18.219.155,South,Tablet,P007,view,success,1.3,normal
2025-09-05 02:28:11.948143,U040,85.52.21.112,North,Tablet,P034,login,failed,0.74,normal
2025-09-15 21:15:11.948143,U044,213.119.38.74,East,Desktop,P015,purchase,success,1.76,normal
2025-09-24 23:35:11.948143,U072,137.32.166.155,West,Tablet,P023,click,success,1.93,normal
2025-09-23 11:15:11.948143,U117,109.123.73.42,North,Desktop,P035,login,success,0.21,normal
2025-09-29 07:05:11.948143,U199,17.79.221.93,West,Desktop,P045,click,success,0.77,normal
2025-09-24 02:34:09.948143,U001,203.0.113.1,West,Desktop,P039,view,success,0.3,ddos
2025-09-20 07:54:11.948143,U029,228.32.182.183,South,Mobile,P046,click,success,1.89,normal
2025-09-19 21:25:11.948143,U187,111.237.99.239,North,Mobile,P012,purchase,success,1.06,normal
2025-10-04 09:17:11.948143,U139,54.82.128.201,South,Tablet,P013,click,success,0.53,normal
2025-09-13 11:28:11.948143,U053,106.251.125.18,West,Tablet,P048,login,failed,0.42,normal
2025-10-01 01:44:11.948143,U081,194.254.223.149,North,Mobile,P029,click,success,1.26,normal
2025-09-18 22:48:11.948143,U022,183.209.218.80,South,Desktop,P007,login,success,1.84,normal
2025-09-10 06:26:11.948143,U157,91.37.151.164,West,Tablet,P035,view,success,0.27,normal
2025-09-14 08:04:11.948143,U045,174.158.110.250,West,Mobile,P026,view,success,0.38,normal
2025-09-17 17:05:11.948143,U136,81.60.62.143,East,Tablet,P014,purchase,success,0.54,normal
2025-09-14 07:50:40.948143,U008,203.0.113.1,South,Mobile,P009,purchase,success,1.9,ddos
2025-09-24 12:37:11.948143,U049,148.225.245.119,East,Desktop,P019,purchase,success,1.12,normal
2025-09-10 03:59:11.948143,U124,208.123.121.142,South,Mobile,P025,view,success,0.32,normal
2025-09-27 21:00:11.948143,U065,57.137.158.78,South,Tablet,P035,login,success,0.66,normal
2025-09-09 15:15:11.948143,U014,201.66.48.135,West,Desktop,P026,purchase,success,1.8,normal
2025-09-28 03:29:11.948143,U043,67.253.90.159,East,Mobile,P009,click,success,0.66,normal
2025-09-20 22:34:11.948143,U041,213.162.125.9,East,Tablet,P036,view,success,1.92,normal
2025-09-14 03:37:11.948143,U006,147.109.7.169,North,Tablet,P019,view,success,0.37,normal
2025-09-15 22:35:11.948143,U095,122.98.137.72,West,Tablet,P024,view,success,0.14,normal
2025-09-23 03:48:11.948143,U057,61.251.127.12,East,Desktop,P049,login,failed,0.94,normal
2025-09-06 23:04:11.948143,U024,109.227.167.169,South,Mobile,P033,login,success,1.12,normal
2025-09-08 20:18:11.948143,U185,210.2.97.191,South,Mobile,P006,purchase,success,0.97,normal
2025-09-10 12:07:11.948143,U159,92.14.34.68,East,Tablet,P033,view,success,0.63,normal
2025-10-01 20:02:11.948143,U157,69.108.23.25,East,Tablet,P010,click,success,1.61,normal
2025-09-09 19:37:11.948143,U077,175.151.156.217,West,Mobile,P019,view,success,0.21,normal
2025-09-10 03:50:11.948143,U166,202.84.88.156,West,Desktop,P005,view,success,1.43,normal
2025-09-13 18:26:11.948143,U003,2.99.36.79,West,Desktop,P050,login,failed,0.61,normal
2025-09-21 01:08:11.948143,U008,223.174.137.238,North,Mobile,P041,purchase,success,0.22,normal
2025-10-03 16:42:11.948143,U180,113.172.59.109,North,Mobile,P016,view,success,1.66,normal
2025-09-14 09:13:11.948143,U090,94.146.178.122,East,Tablet,P023,purchase,success,1.73,normal
2025-09-21 00:45:11.948143,U050,137.216.48.248,North,Tablet,P032,click,success,0.48,normal
2025-10-02 15:57:11.948143,U068,15.71.215.26,East,Mobile,P046,purchase,success,0.57,normal
2025-10-01 05:34:11.948143,U132,125.196.79.104,North,Tablet,P044,purchase,success,1.4,normal
2025-09-09 00:04:11.948143,U017,252.114.98.102,East,Mobile,P020,view,success,1.96,normal
2025-09-25 14:42:11.948143,U076,111.58.29.91,North,Mobile,P002,purchase,success,1.16,normal
2025-09-23 20:09:58.948143,U009,203.0.113.1,West,Tablet,P028,click,success,1.4,ddos
2025-09-17 13:03:11.948143,U179,74.19.63.185,North,Mobile,P026,purchase,success,0.64,normal
2025-09-28 14:25:11.948143,U064,82.2.115.172,East,Desktop,P006,view,success,0.26,normal
2025-09-12 19:28:11.948143,U011,98.28.157.75,North,Tablet,P021,view,success,0.57,normal
2025-10-01 20:32:11.948143,U092,71.38.35.155,North,Mobile,P010,purchase,success,1.35,normal
2025-09-14 05:52:11.948143,U170,223.39.143.135,East,Mobile,P024,login,failed,0.48,normal
2025-09-17 12:02:11.948143,U048,160.236.111.241,East,Mobile,P049,click,success,1.8,normal
2025-09-29 06:53:11.948143,U179,234.164.102.9,East,Mobile,P037,click,success,1.92,normal
2025-10-02 01:36:11.948143,U196,58.88.232.93,North,Mobile,P047,click,success,1.39,normal
2025-10-04 07:25:11.948143,U182,125.234.220.30,West,Desktop,P004,purchase,success,0.32,normal
2025-09-09 05:57:11.948143,U118,212.79.167.111,East,Mobile,P031,login,failed,0.74,normal
2025-09-07 16:41:11.948143,U146,40.123.254.61,South,Desktop,P031,view,success,0.72,normal
2025-09-05 01:07:11.948143,U097,223.140.251.205,East,Mobile,P034,login,success,0.48,normal
2025-09-24 00:04:11.948143,U002,151.251.47.168,East,Desktop,P029,click,success,0.67,normal
2025-09-13 02:19:11.948143,U096,243.194.216.248,North,Tablet,P020,purchase,success,0.32,normal
2025-09-20 16:59:11.948143,U015,94.90.5.211,South,Desktop,P050,click,success,1.22,normal
2025-09-18 19:51:11.948143,U197,134.94.240.120,North,Mobile,P022,login,failed,1.64,normal
2025-09-13 03:34:11.948143,U119,5.171.164.191,West,Desktop,P028,view,success,0.93,normal
2025-09-08 14:19:11.948143,U002,198.30.231.210,North,Desktop,P022,view,success,0.28,normal
2025-10-03 09:15:11.948143,U169,206.74.206.233,East,Tablet,P032,view,success,1.93,normal
2025-09-09 17:16:11.948143,U102,9.13.21.66,North,Desktop,P024,click,success,1.55,normal
2025-10-02 20:26:11.948143,U080,153.48.81.25,East,Tablet,P004,view,success,1.48,normal
2025-09-09 02:26:11.948143,U002,3.175.195.144,East,Desktop,P009,click,success,1.19,normal
2025-09-14 17:49:11.948143,U200,199.130.14.25,West,Mobile,P020,view,success,0.84,normal
2025-10-01 09:26:11.948143,U009,189.148.131.212,East,Desktop,P011,view,success,1.92,normal
2025-09-09 15:31:11.948143,U087,33.88.91.14,East,Mobile,P014,login,failed,1.63,normal
2025-09-12 21:08:11.948143,U135,234.203.60.238,East,Tablet,P033,click,success,1.61,normal
2025-09-11 21:46:11.948143,U100,213.246.22.179,South,Mobile,P050,login,failed,0.83,normal
2025-10-03 01:05:11.948143,U188,146.49.66.83,North,Desktop,P002,purchase,success,0.66,normal
2025-09-27 08:50:11.948143,U005,112.163.65.213,South,Tablet,P002,click,success,1.8,normal
2025-09-12 11:10:11.948143,U072,238.168.203.79,North,Tablet,P047,login,failed,1.74,normal
2025-09-29 03:31:11.948143,U107,95.76.41.74,North,Tablet,P014,click,success,1.44,normal
2025-09-23 23:14:11.948143,U195,49.165.5.110,South,Tablet,P028,click,success,1.98,normal
2025-09-30 14:49:11.948143,U117,186.35.85.234,North,Tablet,P043,view,success,0.42,normal
2025-09-09 08:06:11.948143,U031,103.194.35.51,West,Desktop,P013,purchase,success,0.4,normal
2025-10-03 04:17:10.948143,U010,203.0.113.1,South,Desktop,P012,login,success,1.31,ddos
2025-09-09 08:38:11.948143,U175,196.212.145.6,East,Desktop,P050,view,success,0.74,normal
2025-09-12 12:02:11.948143,U024,16.216.46.36,North,Desktop,P042,login,failed,0.14,normal
2025-09-05 23:23:11.948143,U012,23.91.243.69,West,Mobile,P050,view,success,0.63,normal
2025-09-08 00:40:11.948143,U164,185.253.31.32,South,Desktop,P032,login,failed,1.98,normal
2025-09-24 14:38:11.948143,U154,49.105.115.73,East,Tablet,P025,view,success,0.35,normal
2025-09-18 18:29:11.948143,U048,55.27.251.190,East,Tablet,P037,click,success,0.98,normal
2025-09-29 13:31:11.948143,U019,174.199.81.153,East,Desktop,P012,login,failed,0.53,normal
2025-10-03 18:20:11.948143,U132,198.58.29.137,North,Tablet,P046,view,success,0.51,normal
2025-09-21 05:09:11.948143,U120,138.165.7.113,West,Tablet,P004,purchase,success,0.79,normal
2025-09-20 10:32:11.948143,U136,245.83.199.102,North,Tablet,P047,click,success,0.38,normal
2025-09-13 09:09:11.948143,U187,241.77.14.136,South,Desktop,P027,login,failed,0.67,normal
2025-09-24 04:56:11.948143,U151,150.13.47.168,West,Desktop,P048,click,success,0.37,normal
2025-10-04 10:49:11.948143,U124,23.40.248.34,South,Desktop,P011,login,failed,0.74,normal
2025-10-02 05:25:11.948143,U121,194.194.80.227,West,Desktop,P001,click,success,1.4,normal
2025-09-19 07:47:11.948143,U063,178.28.100.237,West,Mobile,P031,login,success,1.3,normal
2025-09-19 01:19:11.948143,U150,213.248.222.137,East,Desktop,P036,purchase,success,1.94,normal
2025-10-01 07:26:11.948143,U034,38.62.2.245,North,Mobile,P004,purchase,success,0.48,normal
2025-09-16 11:38:11.948143,U176,130.117.33.181,West,Mobile,P030,click,success,0.29,normal
2025-09-24 10:12:11.948143,U107,183.119.126.239,South,Tablet,P045,login,failed,1.65,normal
2025-09-13 11:20:11.948143,U071,172.18.82.51,North,Tablet,P043,view,success,0.74,normal
2025-09-24 16:59:11.948143,U018,41.144.202.100,North,Mobile,P004,click,success,1.21,normal
2025-09-30 05:21:11.948143,U163,162.186.158.133,West,Desktop,P004,purchase,success,1.72,normal
2025-09-16 04:35:11.948143,U075,112.145.77.173,East,Tablet,P007,purchase,success,1.22,normal
2025-09-09 14:14:11.948143,U176,171.17.77.156,East,Tablet,P012,click,success,1.21,normal
2025-09-24 08:17:11.948143,U149,191.125.143.53,East,Desktop,P017,view,success,1.86,normal
2025-09-18 17:35:11.948143,U058,4.26.208.43,East,Mobile,P003,click,success,1.92,normal
2025-09-24 11:19:11.948143,U101,21.113.8.215,North,Desktop,P029,view,success,0.59,normal
2025-09-13 08:11:11.948143,U084,226.11.159.82,North,Mobile,P011,purchase,success,0.26,normal
2025-09-23 09:48:11.948143,U017,205.4.187.169,North,Mobile,P035,login,success,1.72,normal
2025-10-01 15:23:11.948143,U157,204.203.47.43,South,Tablet,P048,click,success,0.7,normal
2025-09-16 11:13:11.948143,U122,154.113.110.208,West,Mobile,P038,login,failed,1.9,normal
2025-09-29 14:12:11.948143,U091,152.40.115.110,South,Tablet,P034,click,success,1.75,normal
2025-09-29 05:41:11.948143,U133,67.90.235.244,East,Mobile,P017,login,success,1.33,normal
2025-09-05 01:36:11.948143,U069,242.55.200.220,North,Tablet,P041,view,success,1.22,normal
2025-09-07 06:26:11.948143,U021,166.102.132.46,East,Desktop,P002,click,success,0.54,normal
2025-09-06 21:03:11.948143,U196,89.100.39.138,East,Desktop,P005,login,success,1.04,normal
2025-09-19 14:04:11.948143,U094,168.252.131.190,East,Mobile,P041,click,success,0.94,normal
2025-09-21 03:50:11.948143,U127,237.62.32.121,West,Mobile,P043,click,success,0.37,normal
2025-09-10 18:10:41.948143,U009,203.0.113.1,East,Mobile,P021,view,success,1.07,ddos
2025-09-10 20:25:11.948143,U173,175.177.62.161,West,Tablet,P048,login,success,1.92,normal
2025-10-01 12:21:11.948143,U159,171.14.140.29,North,Desktop,P019,view,success,0.57,normal
2025-09-11 15:42:11.948143,U138,203.216.198.237,North,Mobile,P007,purchase,success,0.87,normal
2025-09-12 07:33:11.948143,U030,92.26.128.19,East,Mobile,P032,login,success,1.15,normal
2025-09-07 20:35:11.948143,U186,139.195.217.130,East,Mobile,P026,login,success,1.05,normal
2025-09-26 03:25:11.948143,U077,94.23.95.248,South,Mobile,P023,purchase,success,0.42,normal
2025-09-17 16:00:11.948143,U105,185.197.173.74,North,Desktop,P013,login,success,1.9,normal
2025-09-27 23:17:11.948143,U178,101.173.207.159,South,Desktop,P017,click,success,1.38,normal
2025-09-16 16:45:11.948143,U129,244.178.158.2,East,Desktop,P024,login,success,1.2,normal
2025-09-12 06:12:11.948143,U080,196.230.215.208,South,Tablet,P038,purchase,success,0.68,normal
2025-09-13 08:46:11.948143,U156,145.32.235.36,North,Tablet,P039,purchase,success,0.63,normal
2025-09-23 23:05:11.948143,U144,84.163.20.225,South,Desktop,P031,login,failed,0.42,normal
2025-09-27 10:42:11.948143,U159,218.97.167.230,West,Mobile,P042,login,failed,1.71,normal
2025-09-26 23:31:11.948143,U120,66.128.129.230,West,Desktop,P014,login,failed,0.79,normal
2025-09-16 14:47:11.948143,U130,81.244.74.85,East,Tablet,P022,view,success,1.21,normal
2025-09-24 12:43:11.948143,U109,138.144.253.7,North,Mobile,P037,purchase,success,1.64,normal
2025-09-07 12:20:11.948143,U122,120.196.58.174,West,Mobile,P033,view,success,0.46,normal
2025-09-25 08:26:11.948143,U080,149.101.250.13,South,Desktop,P017,click,success,1.45,normal
2025-09-21 23:35:11.948143,U043,144.129.154.232,East,Desktop,P049,purchase,success,0.16,normal
2025-09-19 13:44:11.948143,U130,156.36.220.185,South,Desktop,P004,login,success,0.89,normal
2025-09-12 10:27:11.948143,U180,23.238.210.242,North,Mobile,P017,click,success,1.56,normal
2025-09-25 15:38:11.948143,U102,25.145.231.49,South,Mobile,P008,click,success,1.37,normal
2025-09-27 08:17:11.948143,U099,251.99.126.195,West,Tablet,P023,login,success,1.84,normal
2025-09-07 04:01:11.948143,U096,177.62.83.189,East,Mobile,P004,click,success,1.96,normal
2025-10-04 02:30:11.948143,U034,29.173.213.21,South,Tablet,P031,click,success,1.02,normal
2025-09-18 21:11:11.948143,U197,127.217.241.216,North,Mobile,P025,click,success,1.91,normal
2025-09-16 01:27:11.948143,U108,229.83.31.198,East,Mobile,P050,login,success,0.27,normal
2025-09-10 10:22:11.948143,U110,232.243.114.9,North,Mobile,P020,purchase,success,0.1,normal
2025-09-23 02:27:11.948143,U092,166.176.31.65,North,Desktop,P004,login,success,1.97,normal
2025-09-26 13:23:11.948143,U135,147.191.243.65,West,Mobile,P014,view,success,1.78,normal
2025-09-16 20:57:11.948143,U084,48.162.82.62,West,Mobile,P034,click,success,0.76,normal
2025-09-15 16:12:11.948143,U051,253.33.47.135,South,Tablet,P044,purchase,success,1.4,normal
2025-09-27 21:43:11.948143,U026,206.8.91.88,North,Tablet,P046,click,success,1.65,normal
2025-09-17 02:27:11.948143,U094,134.233.223.178,West,Desktop,P036,click,success,0.81,normal
2025-09-29 13:46:11.948143,U076,66.82.88.119,North,Tablet,P007,view,success,0.65,normal
2025-10-01 18:59:11.948143,U105,146.220.18.177,North,Desktop,P004,purchase,success,0.94,normal
2025-10-01 02:14:11.948143,U093,224.198.140.178,East,Mobile,P043,click,success,1.33,normal
2025-09-27 06:18:11.948143,U195,147.228.89.124,North,Desktop,P039,view,success,0.59,normal
2025-09-30 01:36:11.948143,U068,106.116.125.88,West,Desktop,P026,click,success,1.94,normal
2025-09-14 07:50:30.948143,U008,203.0.113.1,South,Mobile,P009,click,success,1.04,ddos
2025-09-17 21:09:11.948143,U036,8.41.48.51,West,Mobile,P031,login,success,1.06,normal
2025-09-17 06:10:11.948143,U069,90.178.101.218,South,Tablet,P049,login,success,1.6,normal
2025-09-18 05:25:11.948143,U075,245.40.232.81,East,Desktop,P022,view,success,1.18,normal
2025-09-23 07:35:11.948143,U096,162.13.169.214,West,Desktop,P007,purchase,success,0.82,normal
2025-09-15 17:40:11.948143,U013,230.158.42.236,East,Mobile,P036,click,success,0.68,normal
2025-09-16 05:19:11.948143,U130,35.19.233.172,North,Tablet,P015,click,success,1.76,normal
2025-09-30 04:16:11.948143,U184,185.184.134.212,East,Tablet,P007,view,success,1.6,normal
2025-09-22 15:00:11.948143,U026,89.156.21.110,North,Tablet,P033,click,success,1.98,normal
2025-09-10 20:17:11.948143,U060,218.250.48.47,East,Tablet,P028,view,success,0.25,normal
2025-09-16 14:06:11.948143,U051,58.235.178.222,North,Tablet,P031,login,success,1.46,normal
2025-09-18 20:32:11.948143,U140,151.236.26.21,East,Tablet,P040,click,success,1.29,normal
2025-09-20 02:11:11.948143,U061,11.56.249.208,West,Mobile,P021,view,success,1.62,normal
2025-09-13 06:38:11.948143,U159,25.246.162.94,South,Desktop,P030,login,failed,1.93,normal
2025-09-17 12:55:11.948143,U105,40.201.231.154,West,Desktop,P033,click,success,1.52,normal
2025-09-10 18:10:29.948143,U009,203.0.113.1,East,Mobile,P021,login,success,0.38,ddos
2025-10-02 12:05:11.948143,U042,73.182.245.51,South,Desktop,P030,view,success,0.84,normal
2025-09-17 15:45:11.948143,U133,124.244.137.149,North,Desktop,P023,view,success,1.51,normal
2025-09-26 13:07:11.948143,U134,34.141.95.11,South,Tablet,P039,view,success,0.34,normal
2025-09-07 20:36:11.948143,U075,196.73.63.91,North,Desktop,P010,purchase,success,1.34,normal
2025-10-04 04:46:11.948143,U121,25.173.203.46,South,Desktop,P010,login,failed,0.7,normal
2025-09-05 03:57:11.948143,U170,254.231.163.102,North,Desktop,P007,click,success,1.69,normal
2025-09-09 12:09:11.948143,U187,60.185.57.153,East,Desktop,P044,view,success,1.33,normal
2025-09-08 07:19:11.948143,U066,213.21.21.22,West,Tablet,P044,view,success,1.37,normal
2025-09-07 02:26:11.948143,U089,173.244.121.92,East,Desktop,P029,click,success,1.89,normal
2025-09-16 18:24:11.948143,U127,73.214.137.52,South,Desktop,P008,purchase,success,0.61,normal
2025-09-05 18:20:11.948143,U174,171.230.31.58,North,Desktop,P029,login,success,1.75,normal
2025-10-01 23:06:11.948143,U067,145.178.192.6,East,Mobile,P008,view,success,1.82,normal
2025-09-10 18:10:17.948143,U009,203.0.113.1,East,Mobile,P021,login,success,1.17,ddos
2025-10-04 08:46:11.948143,U107,114.125.66.36,North,Tablet,P020,purchase,success,0.27,normal
2025-10-02 20:25:05.948143,U001,203.0.113.1,South,Tablet,P048,view,success,1.64,ddos
2025-09-27 16:18:11.948143,U162,234.79.138.23,North,Desktop,P036,view,success,1.79,normal
2025-09-16 16:59:11.948143,U111,112.18.39.28,West,Desktop,P027,login,failed,0.69,normal
2025-09-27 12:29:11.948143,U027,121.87.78.116,West,Desktop,P034,click,success,1.65,normal
2025-09-19 01:17:11.948143,U026,131.26.100.188,South,Desktop,P030,purchase,success,0.74,normal
2025-09-07 17:59:11.948143,U029,76.56.127.95,West,Mobile,P033,purchase,success,1.28,normal
2025-10-01 00:24:11.948143,U080,128.77.112.169,North,Tablet,P002,purchase,success,1.81,normal
2025-10-04 10:53:11.948143,U122,195.136.167.82,West,Desktop,P029,login,failed,0.61,normal
2025-09-16 11:35:11.948143,U130,45.187.45.137,North,Mobile,P008,purchase,success,0.74,normal
2025-09-28 15:58:27.948143,U002,203.0.113.1,South,Mobile,P003,click,success,1.25,ddos
2025-09-26 03:56:11.948143,U040,237.193.86.237,South,Tablet,P014,click,success,1.55,normal
2025-09-30 18:35:11.948143,U139,59.72.166.248,South,Mobile,P049,purchase,success,1.02,normal
2025-09-15 18:13:11.948143,U047,202.39.31.57,East,Tablet,P029,view,success,1.3,normal
2025-09-19 19:32:11.948143,U173,122.85.254.213,West,Mobile,P042,login,success,0.81,normal
2025-09-27 22:47:11.948143,U126,194.110.199.251,West,Mobile,P016,view,success,1.36,normal
2025-09-28 21:08:11.948143,U177,113.243.254.252,South,Desktop,P014,login,failed,0.41,normal
2025-09-12 18:01:11.948143,U014,181.211.37.247,East,Tablet,P026,view,success,1.77,normal
2025-09-30 16:27:11.948143,U046,226.243.205.250,North,Desktop,P042,click,success,0.6,normal
2025-09-15 08:15:11.948143,U124,69.37.230.183,West,Desktop,P048,view,success,0.12,normal
2025-09-18 11:44:11.948143,U045,101.230.92.74,North,Tablet,P027,purchase,success,0.45,normal
2025-09-10 18:20:11.948143,U167,182.104.118.18,North,Tablet,P032,click,success,0.93,normal
2025-09-13 05:34:11.948143,U093,122.164.155.116,West,Desktop,P038,click,success,1.15,normal
2025-09-25 07:23:11.948143,U080,84.62.5.40,West,Mobile,P024,purchase,success,1.45,normal
2025-09-17 03:22:11.948143,U177,59.197.113.246,South,Mobile,P022,purchase,success,0.91,normal
2025-09-09 20:57:11.948143,U074,86.148.162.19,West,Mobile,P019,login,failed,1.3,normal
2025-10-04 05:00:11.948143,U054,91.95.237.10,North,Desktop,P009,purchase,success,0.86,normal
2025-09-16 02:34:11.948143,U169,103.241.8.132,South,Desktop,P041,purchase,success,1.41,normal
2025-09-12 07:35:11.948143,U029,63.17.80.242,West,Desktop,P022,view,success,1.16,normal
2025-09-10 11:51:11.948143,U187,160.222.164.253,West,Mobile,P023,click,success,0.69,normal
2025-09-07 17:05:11.948143,U191,49.101.211.140,South,Mobile,P037,login,success,0.51,normal
2025-09-29 13:30:11.948143,U141,19.123.137.189,East,Tablet,P041,login,success,1.42,normal
2025-09-10 22:01:11.948143,U144,27.13.39.140,East,Tablet,P033,view,success,0.63,normal
2025-09-09 14:34:20.948143,U009,203.0.113.1,West,Tablet,P050,view,success,0.9,ddos
2025-09-09 14:35:02.948143,U009,203.0.113.1,West,Tablet,P050,click,success,0.22,ddos
2025-09-17 16:49:11.948143,U057,100.210.226.98,North,Desktop,P022,purchase,success,0.45,normal
2025-10-04 10:11:11.948143,U101,19.118.133.92,North,Desktop,P046,purchase,success,0.37,normal
2025-09-16 23:09:11.948143,U062,141.203.245.147,South,Desktop,P040,click,success,0.66,normal
2025-09-08 08:35:11.948143,U014,182.2.218.149,South,Desktop,P041,view,success,0.69,normal
2025-09-30 21:44:11.948143,U034,91.195.188.173,East,Tablet,P033,click,success,1.84,normal
2025-10-01 17:02:11.948143,U031,244.105.78.16,West,Tablet,P008,view,success,0.84,normal
2025-09-09 14:34:46.948143,U009,203.0.113.1,West,Tablet,P050,view,success,1.25,ddos
2025-10-03 23:57:11.948143,U199,1.140.1.201,South,Mobile,P048,login,success,1.28,normal
2025-09-14 02:20:11.948143,U004,192.168.0.100,North,Mobile,P030,login,success,0.18,ip_abuse
2025-09-08 19:49:11.948143,U038,175.104.103.97,East,Tablet,P012,purchase,success,0.83,normal
2025-09-18 19:05:11.948143,U003,115.51.70.214,West,Mobile,P023,login,failed,1.6,normal
2025-09-08 09:12:11.948143,U189,89.64.131.212,North,Tablet,P032,purchase,success,0.64,normal
2025-09-30 22:36:11.948143,U045,212.79.147.232,West,Mobile,P005,view,success,0.21,normal
2025-09-23 15:57:11.948143,U147,160.110.105.111,North,Desktop,P016,purchase,success,0.24,normal
2025-09-25 23:11:11.948143,U188,46.56.73.162,West,Desktop,P046,login,failed,1.99,normal
2025-10-03 15:18:11.948143,U007,133.115.17.193,North,Desktop,P024,login,failed,1.91,intrusion
2025-09-17 14:06:11.948143,U145,1.36.49.87,East,Mobile,P025,purchase,success,1.0,normal
2025-09-23 04:39:11.948143,U074,239.105.25.80,North,Desktop,P027,purchase,success,0.27,normal
2025-09-28 09:53:11.948143,U092,136.146.158.208,North,Desktop,P006,purchase,success,0.84,normal
2025-09-20 06:09:11.948143,U057,46.148.117.48,West,Tablet,P046,purchase,success,1.0,normal
2025-10-01 17:02:11.948143,U029,42.88.22.4,South,Mobile,P024,click,success,0.91,normal
2025-09-09 05:38:11.948143,U083,158.70.54.64,East,Desktop,P032,login,failed,0.92,normal
2025-09-25 17:54:11.948143,U047,199.87.127.237,West,Desktop,P002,click,success,1.92,normal
2025-09-28 00:10:11.948143,U133,215.72.243.21,West,Desktop,P001,view,success,0.95,normal
2025-09-18 19:19:11.948143,U152,172.5.34.252,North,Mobile,P026,click,success,1.27,normal
2025-09-06 20:31:11.948143,U047,235.169.42.128,South,Mobile,P035,login,success,0.61,normal
2025-09-21 22:03:11.948143,U136,53.69.29.231,East,Desktop,P011,login,success,1.76,normal
2025-09-20 18:34:11.948143,U090,14.135.58.232,East,Tablet,P048,purchase,success,1.37,normal
2025-09-26 15:13:11.948143,U191,168.216.59.197,East,Desktop,P027,click,success,1.95,normal
2025-09-24 03:06:11.948143,U009,19.76.247.147,South,Mobile,P020,login,failed,1.16,normal
2025-09-20 17:45:11.948143,U057,239.179.240.82,West,Mobile,P038,click,success,1.23,normal
2025-09-18 06:13:11.948143,U159,75.78.109.186,West,Tablet,P020,view,success,0.39,normal
2025-09-24 23:31:11.948143,U132,211.122.212.25,West,Mobile,P032,click,success,0.44,normal
2025-09-07 13:38:11.948143,U028,177.127.71.37,South,Desktop,P041,view,success,0.48,normal
2025-09-24 05:12:11.948143,U007,205.219.24.111,West,Mobile,P014,login,failed,0.97,normal
2025-09-24 06:34:11.948143,U146,112.224.32.144,South,Desktop,P033,purchase,success,1.94,normal
2025-09-20 11:37:11.948143,U078,5.73.48.183,South,Tablet,P033,purchase,success,0.14,normal
2025-09-20 23:15:11.948143,U196,239.104.223.117,South,Desktop,P013,view,success,1.88,normal
2025-10-03 11:23:11.948143,U048,132.242.129.119,North,Desktop,P039,click,success,0.26,normal
2025-10-04 04:28:11.948143,U011,139.128.165.183,West,Desktop,P045,purchase,success,0.1,normal
2025-09-30 22:42:11.948143,U041,77.186.13.156,North,Tablet,P007,click,success,0.15,normal
2025-10-03 19:41:11.948143,U101,193.138.213.158,West,Desktop,P034,login,failed,0.35,normal
